collection	filename	language	century	notBeforeYear	notAfterYear
oxford university	MS_Arab_e_221.xml	ar	16	1555	1555
oxford university	MS_Arab_e_226.xml	ar	16	1559	1559
oxford university	MS_Arab_e_230.xml	ar	16	1585	1585
oxford university	MS_Arab_e_25.xml	ar	16	1500	1600
oxford university	MS_Arab_e_88.xml	ar	16	1500	1600
oxford university	MS_Arab_e_9.xml	ar	16	1557	1557
oxford university	MS_Arab_e_93.xml	ar	16	1500	1600
oxford university	MS_Arab_e_94.xml	ar	16	1500	1600
oxford university	MS_Arab_f_12.xml	ar	16	1500	1600
oxford university	MS_Arab_f_2.xml	ar	16	1500	1600
oxford university	MS_Arab_f_24.xml	ar	16	1500	1600
oxford university	MS_Arab_f_26.xml	ar	16	1562	1562
oxford university	MS_Arab_f_65.xml	ar	16	1597	1597
oxford university	MS_Arab_g_10.xml	ar	16	1500	1600
oxford university	MS_Arch_Seld_A_10.xml	ar	16	1575	1575
oxford university	MS_Arch_Seld_A_13.xml	ar	16	1568	1568
oxford university	MS_Arch_Seld_A_14.xml	ar	16	1554	1554
oxford university	MS_Arch_Seld_A_36.xml	ar	16	1578	1578
oxford university	MS_Arch_Seld_A_40.xml	ar	16	1545	1545
oxford university	MS_Arch_Seld_A_41.xml	ar	16	1582	1582
oxford university	MS_Arch_Seld_A_60.xml	ar	16	1506	1506
oxford university	MS_Arch_Seld_A_62.xml	ar	16	1565	1565
oxford university	MS_A_Walker_13.xml	ar	16	1571	1571
oxford university	MS_A_Walker_2.xml	ar	16	1500	1600
oxford university	MS_A_Walker_96.xml	ar	16	1529	1529
oxford university	MS_Bodl_Or_127.xml	ar	16	1535	1535
oxford university	MS_Bodl_Or_154.xml	ar	16	1554	1554
oxford university	MS_Bodl_Or_188.xml	ar	16	1522	1522
oxford university	MS_Bodl_Or_207.xml	ar	16	1580	1580
oxford university	MS_Bodl_Or_208.xml	ar	16	1516	1516
oxford university	MS_Bodl_Or_221.xml	ar	16	1600	1600
oxford university	MS_Bodl_Or_230.xml	ar	16	1584	1584
oxford university	MS_Bodl_Or_273.xml	ar	16	1577	1577
oxford university	MS_Bodl_Or_299.xml	ar	16	1564	1564
oxford university	MS_Bodl_Or_322.xml	ar	16	1584	1584
oxford university	MS_Bodl_Or_323.xml	ar	16	1519	1519
oxford university	MS_Bodl_Or_330.xml	ar	16	1400	1600
oxford university	MS_Bodl_Or_338.xml	ar	16	1591	1591
oxford university	MS_Bodl_Or_34.xml	ar	16	1553	1553
oxford university	MS_Bodl_Or_355.xml	ar	16	1560	1560
oxford university	MS_Bodl_Or_362.xml	ar	16	1510	1510
oxford university	MS_Bodl_Or_372.xml	ar	16	1596	1596
oxford university	MS_Bodl_Or_383.xml	ar	16	1500	1600
oxford university	MS_Bodl_Or_387.xml	ar	16	1591	1591
oxford university	MS_Bodl_Or_443.xml	ar	16	1564	1564
oxford university	MS_Bodl_Or_444.xml	ar	16		1591
oxford university	MS_Bodl_Or_454.xml	ar	16	1500	1600
oxford university	MS_Bodl_Or_456.xml	ar	16	1513	1513
oxford university	MS_Bodl_Or_458.xml	ar	16	1500	1600
oxford university	MS_Bodl_Or_463.xml	ar	16	1500	1600
oxford university	MS_Bodl_Or_464.xml	ar	16	1591	1591
oxford university	MS_Bodl_Or_480.xml	ar	16	1563	1563
oxford university	MS_Bodl_Or_483.xml	ar	16	1500	1600
oxford university	MS_Bodl_Or_498.xml	ar	16	1500	1600
oxford university	MS_Bodl_Or_519.xml	ar	16	1553	1553
oxford university	MS_Bodl_Or_547.xml	ar	16	1591	1591
oxford university	MS_Bodl_Or_582.xml	ar	16	1533	1533
oxford university	MS_Bodl_Or_68.xml	ar	16	1571	1571
oxford university	MS_Bodl_Or_698.xml	ar	16	1580	1580
oxford university	MS_Bodl_Or_705.xml	ar	16		1585
oxford university	MS_Bodl_Or_711.xml	ar	16	1599	1599
oxford university	MS_Bodl_Or_736.xml	ar	16	1572	1572
oxford university	MS_Bodl_Or_749.xml	ar	16	1572	1572
oxford university	MS_Bodl_Or_751.xml	ar	16	1525	1525
oxford university	MS_Bodl_Or_756.xml	ar	16	1591	1591
oxford university	MS_Bodl_Or_793.xml	ar	16	1550	1550
oxford university	MS_Bodl_Or_813.xml	ar	16	1500	1600
oxford university	MS_Bodl_Or_824.xml	ar	16	1500	1600
oxford university	MS_Bodl_Or_852.xml	ar	16	1500	1600
oxford university	MS_Bodl_Or_95.xml	ar	16	1599	1599
oxford university	MS_Bruce_27.xml	ar	16	1590	1590
oxford university	MS_Bruce_31.xml	ar	16	1533	1533
oxford university	MS_Bruce_37.xml	ar	16	1574	1574
oxford university	MS_Bruce_46.xml	ar	16	1500	1600
oxford university	MS_Bruce_55.xml	ar	16		1583
oxford university	MS_Bruce_57.xml	ar	16	1500	1600
oxford university	MS_Bruce_59.xml	ar	16	1563	1563
oxford university	MS_Bruce_70.xml	ar	16	1508	1508
oxford university	MS_Canonici_Or_121.xml	ar	16	1500	1600
oxford university	MS_Dawkins_11.xml	ar	16	1500	1600
oxford university	MS_Dawkins_13.xml	ar	16	1587	1587
oxford university	MS_Dawkins_16.xml	ar	16	1500	1600
oxford university	MS_Dawkins_38.xml	ar	16	1500	1600
oxford university	MS_Dawkins_39.xml	ar	16	1569	1569
oxford university	MS_Dawkins_47.xml	ar	16	1500	1600
oxford university	MS_Digby_Or_11.xml	ar	16	1580	1580
oxford university	MS_Digby_Or_2.xml	ar	16	1541	1541
oxford university	MS_Digby_Or_21_22.xml	ar	16	1562	1562
oxford university	MS_Digby_Or_24-26.xml	ar	16	1430	1590
oxford university	MS_Digby_Or_30.xml	ar	16	1551	1551
oxford university	MS_Digby_Or_4.xml	ar	16	1523	1523
oxford university	MS_Digby_Or_5.xml	ar	16	1571	1571
oxford university	MS_Digby_Or_7_9.xml	ar	16	1553	1553
oxford university	MS_DOrville_546.xml	ar	16	1400	1600
oxford university	MS_Douce_334.xml	ar	16	1500	1600
oxford university	MS_Elliott_215.xml	ar	16	1556	1556
oxford university	MS_E_D_Clarke_Or_18.xml	ar	16	1500	1600
oxford university	MS_E_D_Clarke_Or_23.xml	ar	16	1571	1571
oxford university	MS_E_D_Clarke_Or_38.xml	ar	16	1595	1595
oxford university	MS_Fraser_15.xml	ar	16	1500	1600
oxford university	MS_Fraser_251.xml	ar	16	1542	1542
oxford university	MS_Greaves_10.xml	ar	16	1556	1556
oxford university	MS_Greaves_11.xml	ar	16	1551	1551
oxford university	MS_Greaves_14.xml	ar	16	1584	1584
oxford university	MS_Greaves_2.xml	ar	16	1560	1560
oxford university	MS_Greaves_38.xml	ar	16	1568	1568
oxford university	MS_Greaves_5.xml	ar	16	1400	1600
oxford university	MS_Greaves_7.xml	ar	16	1546	1546
oxford university	MS_Hatton_Or_25.xml	ar	16	1559	1559
oxford university	MS_Hatton_Or_75.xml	ar	16	1578	1578
oxford university	MS_Hatton_Or_95.xml	ar	16	1569	1569
oxford university	MS_Huntingdon_359.xml	ar	16	1518	1519
oxford university	MS_Huntington_119.xml	ar	16	1582	1582
oxford university	MS_Huntington_179.xml	ar	16	1400	1600
oxford university	MS_Huntington_19.xml	ar	16	1542	1542
oxford university	MS_Huntington_204.xml	ar	16	1549	1549
oxford university	MS_Huntington_222.xml	ar	16	1539	1539
oxford university	MS_Huntington_237.xml	ar	16	1579	1579
oxford university	MS_Huntington_262.xml	ar	16	1575	1575
oxford university	MS_Huntington_270.xml	ar	16	1569	1569
oxford university	MS_Huntington_283.xml	ar	16	1571	1571
oxford university	MS_Huntington_289.xml	ar	16	1571	1571
oxford university	MS_Huntington_303.xml	ar	16	1553	1553
oxford university	MS_Huntington_330.xml	ar	16	1503	1503
oxford university	MS_Huntington_337.xml	ar	16	1575	1575
oxford university	MS_Huntington_340.xml	ar	16	1592	1592
oxford university	MS_Huntington_350.xml	ar	16	1597	1597
oxford university	MS_Huntington_354.xml	ar	16		1582
oxford university	MS_Huntington_355.xml	ar	16	1539	1539
oxford university	MS_Huntington_358.xml	ar	16	1532	1532
oxford university	MS_Huntington_359.xml	ar	16	1518	1518
oxford university	MS_Huntington_363.xml	ar	16	1568	1568
oxford university	MS_Huntington_42.xml	ar	16	1500	1600
oxford university	MS_Huntington_421.xml	ar	16	1535	1535
oxford university	MS_Huntington_431.xml	ar	16	1502	1502
oxford university	MS_Huntington_453.xml	ar	16	1571	1571
oxford university	MS_Huntington_471.xml	ar	16	1585	1585
oxford university	MS_Huntington_474.xml	ar	16	1549	1549
oxford university	MS_Huntington_502.xml	ar	16	1568	1568
oxford university	MS_Huntington_506.xml	ar	16	1587	1587
oxford university	MS_Huntington_524.xml	ar	16	1575	1575
oxford university	MS_Huntington_532.xml	ar	16	1523	1523
oxford university	MS_Huntington_539.xml	ar	16	1580	1580
oxford university	MS_Huntington_544.xml	ar	16	1200	1600
oxford university	MS_Huntington_553.xml	ar	16	1590	1590
oxford university	MS_Huntington_557.xml	ar	16	1565	1565
oxford university	MS_Huntington_560.xml	ar	16	1594	1594
oxford university	MS_Huntington_565.xml	ar	16	1597	1597
oxford university	MS_Huntington_579.xml	ar	16	1575	1575
oxford university	MS_Huntington_580.xml	ar	16	1535	1535
oxford university	MS_Huntington_601.xml	ar	16	1578	1578
oxford university	MS_Huntington_75.xml	ar	16	1563	1563
oxford university	MS_Huntington_90-93.xml	ar	16	1499	1501
oxford university	MS_Huntington_94.xml	ar	16	1536	1536
oxford university	MS_Huntington_96.xml	ar	16	1506	1506
oxford university	MS_Huntington_donat_32.xml	ar	16	1549	1549
oxford university	MS_Huntington_donat_9.xml	ar	16	1561	1561
oxford university	MS_Hyde_21.xml	ar	16	1507	1507
oxford university	MS_Hyde_5.xml	ar	16	1539	1539
oxford university	MS_Laud_Or_136.xml	ar	16	1528	1528
oxford university	MS_Laud_Or_156.xml	ar	16	1500	1600
oxford university	MS_Laud_Or_162.xml	ar	16	1564	1564
oxford university	MS_Laud_Or_183.xml	ar	16	1596	1596
oxford university	MS_Laud_Or_190.xml	ar	16	1584	1584
oxford university	MS_Laud_Or_197.xml	ar	16	1532	1532
oxford university	MS_Laud_Or_201.xml	ar	16	1529	1529
oxford university	MS_Laud_Or_209.xml	ar	16	1578	1578
oxford university	MS_Laud_Or_212.xml	ar	16	1563	1563
oxford university	MS_Laud_Or_227.xml	ar	16	1582	1582
oxford university	MS_Laud_Or_231.xml	ar	16	1592	1592
oxford university	MS_Laud_Or_244.xml	ar	16	1577	1577
oxford university	MS_Laud_Or_245.xml	ar	16	1505	1505
oxford university	MS_Laud_Or_246.xml	ar	16	1569	1569
oxford university	MS_Laud_Or_249.xml	ar	16	1551	1551
oxford university	MS_Laud_Or_260.xml	ar	16	1560	1560
oxford university	MS_Laud_Or_28.xml	ar	16	1572	
oxford university	MS_Laud_Or_284.xml	ar	16	1590	1590
oxford university	MS_Laud_Or_288.xml	ar	16	1595	1595
oxford university	MS_Laud_Or_3.xml	ar	16	1577	1577
oxford university	MS_Laud_Or_306.xml	ar	16	1597	1597
oxford university	MS_Laud_Or_317.xml	ar	16	1569	1569
oxford university	MS_Laud_Or_41.xml	ar	16	1595	1595
oxford university	MS_Laud_Or_43.xml	ar	16	1500	1600
oxford university	MS_Laud_Or_46.xml	ar	16	1584	1584
oxford university	MS_Laud_Or_49.xml	ar	16	1564	1564
oxford university	MS_Laud_Or_5.xml	ar	16	1556	1556
oxford university	MS_Laud_Or_51.xml	ar	16	1563	1563
oxford university	MS_Laud_Or_55.xml	ar	16	1597	1597
oxford university	MS_Laud_Or_72.xml	ar	16	1502	1502
oxford university	MS_Laud_Or_81.xml	ar	16	1563	1563
oxford university	MS_Laud_Or_83.xml	ar	16	1555	1555
oxford university	MS_Laud_Or_85.xml	ar	16	1587	1587
oxford university	MS_Laud_Or_86.xml	ar	16	1597	1597
oxford university	MS_Laud_Or_91.xml	ar	16	1522	1522
oxford university	MS_Marshall_Or_138.xml	ar	16	1580	1580
oxford university	MS_Marsh_103.xml	ar	16	1567	1567
oxford university	MS_Marsh_119.xml	ar	16	1574	1574
oxford university	MS_Marsh_120.xml	ar	16	1562	1562
oxford university	MS_Marsh_136.xml	ar	16		1576
oxford university	MS_Marsh_168_169.xml	ar	16	1541	1541
oxford university	MS_Marsh_182.xml	ar	16	1500	1600
oxford university	MS_Marsh_191.xml	ar	16	1560	1560
oxford university	MS_Marsh_202.xml	ar	16	1500	1600
oxford university	MS_Marsh_204.xml	ar	16	1583	1583
oxford university	MS_Marsh_211.xml	ar	16	1500	1600
oxford university	MS_Marsh_220.xml	ar	16	1500	1600
oxford university	MS_Marsh_221.xml	ar	16	1400	1600
oxford university	MS_Marsh_223.xml	ar	16	1584	1584
oxford university	MS_Marsh_227.xml	ar	16	1571	1571
oxford university	MS_Marsh_236.xml	ar	16	1571	1571
oxford university	MS_Marsh_244.xml	ar	16	1579	1579
oxford university	MS_Marsh_280.xml	ar	16	1574	1574
oxford university	MS_Marsh_288.xml	ar	16	1400	1600
oxford university	MS_Marsh_290.xml	ar	16	1534	
oxford university	MS_Marsh_293.xml	ar	16	1558	1558
oxford university	MS_Marsh_299.xml	ar	16	1400	1600
oxford university	MS_Marsh_302.xml	ar	16	1565	1565
oxford university	MS_Marsh_305.xml	ar	16	1400	1600
oxford university	MS_Marsh_329.xml	ar	16	1595	1595
oxford university	MS_Marsh_339.xml	ar	16	1583	1583
oxford university	MS_Marsh_340.xml	ar	16	1523	1523
oxford university	MS_Marsh_353.xml	ar	16	1561	1561
oxford university	MS_Marsh_363.xml	ar	16	1534	1534
oxford university	MS_Marsh_377.xml	ar	16	1578	1578
oxford university	MS_Marsh_39.xml	ar	16	1590	1590
oxford university	MS_Marsh_398.xml	ar	16	1509	1509
oxford university	MS_Marsh_420.xml	ar	16	1566	1566
oxford university	MS_Marsh_426.xml	ar	16	1545	1545
oxford university	MS_Marsh_427.xml	ar	16	1576	1576
oxford university	MS_Marsh_466.xml	ar	16	1519	1519
oxford university	MS_Marsh_481.xml	ar	16	1595	1595
oxford university	MS_Marsh_487.xml	ar	16	1500	1600
oxford university	MS_Marsh_493.xml	ar	16	1512	1512
oxford university	MS_Marsh_501.xml	ar	16		1575
oxford university	MS_Marsh_505.xml	ar	16	1595	1595
oxford university	MS_Marsh_506.xml	ar	16	1577	1577
oxford university	MS_Marsh_512.xml	ar	16	1554	1554
oxford university	MS_Marsh_53.xml	ar	16	1559	1559
oxford university	MS_Marsh_532.xml	ar	16	1507	1507
oxford university	MS_Marsh_541.xml	ar	16	1563	1563
oxford university	MS_Marsh_548.xml	ar	16	1528	1528
oxford university	MS_Marsh_552.xml	ar	16	1554	1554
oxford university	MS_Marsh_555.xml	ar	16	1571	1571
oxford university	MS_Marsh_558.xml	ar	16	1585	1585
oxford university	MS_Marsh_559.xml	ar	16	1550	1550
oxford university	MS_Marsh_562.xml	ar	16	1584	1584
oxford university	MS_Marsh_568.xml	ar	16	1588	1588
oxford university	MS_Marsh_577.xml	ar	16	1567	1567
oxford university	MS_Marsh_581.xml	ar	16	1536	1536
oxford university	MS_Marsh_584.xml	ar	16	1566	1566
oxford university	MS_Marsh_586.xml	ar	16	1600	1600
oxford university	MS_Marsh_589.xml	ar	16	1538	1538
oxford university	MS_Marsh_591.xml	ar	16	1583	1583
oxford university	MS_Marsh_596.xml	ar	16	1564	1564
oxford university	MS_Marsh_601.xml	ar	16	1500	1600
oxford university	MS_Marsh_614.xml	ar	16	1546	1546
oxford university	MS_Marsh_618.xml	ar	16	1500	1600
oxford university	MS_Marsh_63.xml	ar	16	1568	1568
oxford university	MS_Marsh_640.xml	ar	16	1559	1559
oxford university	MS_Marsh_647.xml	ar	16	1536	1536
oxford university	MS_Marsh_653.xml	ar	16	1593	1593
oxford university	MS_Marsh_658.xml	ar	16	1530	1530
oxford university	MS_Marsh_677.xml	ar	16	1567	1567
oxford university	MS_Marsh_680.xml	ar	16	1559	1559
oxford university	MS_Marsh_694.xml	ar	16	1584	1584
oxford university	MS_Marsh_78.xml	ar	16	1558	1558
oxford university	MS_Marsh_80.xml	ar	16	1500	1600
oxford university	MS_Marsh_82.xml	ar	16	1578	1578
oxford university	MS_Marsh_96.xml	ar	16	1575	1575
oxford university	MS_Ouseley_105.xml	ar	16	1544	1544
oxford university	MS_Ouseley_288.xml	ar	16	1534	1534
oxford university	MS_Ouseley_Add_18.xml	ar	16	1568	1568
oxford university	MS_Pers_d_61.xml	ar	16	1599	1599
oxford university	MS_Pers_e_63.xml	ar	16	1574	1574
oxford university	MS_Pococke_126.xml	ar	16	1589	1589
oxford university	MS_Pococke_130.xml	ar	16	1535	1535
oxford university	MS_Pococke_152.xml	ar	16	1557	1557
oxford university	MS_Pococke_155.xml	ar	16	1537	1537
oxford university	MS_Pococke_156.xml	ar	16	1574	1574
oxford university	MS_Pococke_157.xml	ar	16	1400	1600
oxford university	MS_Pococke_16.xml	ar	16	1571	1571
oxford university	MS_Pococke_165.xml	ar	16		1583
oxford university	MS_Pococke_178.xml	ar	16	1541	1541
oxford university	MS_Pococke_180.xml	ar	16		1600
oxford university	MS_Pococke_190.xml	ar	16	1590	1590
oxford university	MS_Pococke_197.xml	ar	16	1539	1539
oxford university	MS_Pococke_221.xml	ar	16	1581	1581
oxford university	MS_Pococke_23.xml	ar	16	1582	1582
oxford university	MS_Pococke_243.xml	ar	16	1591	1591
oxford university	MS_Pococke_25.xml	ar	16	1554	1554
oxford university	MS_Pococke_253.xml	ar	16		1572
oxford university	MS_Pococke_273.xml	ar	16	1543	1543
oxford university	MS_Pococke_275.xml	ar	16	1572	1572
oxford university	MS_Pococke_283.xml	ar	16	1547	1547
oxford university	MS_Pococke_288.xml	ar	16	1400	1600
oxford university	MS_Pococke_289.xml	ar	16	1578	1578
oxford university	MS_Pococke_290-292.xml	ar	16	1575	1575
oxford university	MS_Pococke_302.xml	ar	16	1589	1589
oxford university	MS_Pococke_321.xml	ar	16	1568	1568
oxford university	MS_Pococke_341.xml	ar	16	1517	1517
oxford university	MS_Pococke_350.xml	ar	16	1539	1539
oxford university	MS_Pococke_352.xml	ar	16	1531	1531
oxford university	MS_Pococke_358.xml	ar	16	1584	1584
oxford university	MS_Pococke_362.xml	ar	16	1562	1562
oxford university	MS_Pococke_375.xml	ar	16	1533	1533
oxford university	MS_Pococke_377.xml	ar	16	1560	1560
oxford university	MS_Pococke_38.xml	ar	16	1564	1564
oxford university	MS_Pococke_381.xml	ar	16	1567	1567
oxford university	MS_Pococke_386.xml	ar	16	1400	1600
oxford university	MS_Pococke_390.xml	ar	16	1564	1564
oxford university	MS_Pococke_40.xml	ar	16	1571	1571
oxford university	MS_Pococke_406.xml	ar	16	1500	1600
oxford university	MS_Pococke_48.xml	ar	16	1555	1555
oxford university	MS_Pococke_49.xml	ar	16	1571	1571
oxford university	MS_Pococke_55.xml	ar	16	1550	1550
oxford university	MS_Pococke_56.xml	ar	16	1589	1589
oxford university	MS_Pococke_60.xml	ar	16	1597	1597
oxford university	MS_Pococke_76.xml	ar	16	1584	1584
oxford university	MS_Pococke_79.xml	ar	16	1584	1584
oxford university	MS_Pococke_86.xml	ar	16	1555	1555
oxford university	MS_Pococke_87.xml	ar	16	1553	1553
oxford university	MS_Pococke_90.xml	ar	16	1600	1600
oxford university	MS_Pococke_95.xml	ar	16	1563	1563
oxford university	MS_Rawlinson_Or_11.xml	ar	16	1547	1547
oxford university	MS_Rawlinson_Or_49.xml	ar	16	1500	1600
oxford university	MS_Sale_10.xml	ar	16	1585	1585
oxford university	MS_Sale_21.xml	ar	16	1594	1594
oxford university	MS_Sale_32.xml	ar	16	1579	1579
oxford university	MS_Sale_54.xml	ar	16	1585	1585
oxford university	MS_Sale_83.xml	ar	16	1508	1508
oxford university	MS_Selden_superius_10.xml	ar	16	1580	1580
oxford university	MS_Selden_superius_11.xml	ar	16	1572	1572
oxford university	MS_Selden_superius_29.xml	ar	16	1400	1600
oxford university	MS_Selden_superius_39.xml	ar	16	1512	1512
oxford university	MS_Selden_superius_43.xml	ar	16	1593	1593
oxford university	MS_Selden_superius_48.xml	ar	16	1560	1560
oxford university	MS_Selden_superius_5.xml	ar	16	1583	1583
oxford university	MS_Selden_superius_50.xml	ar	16	1536	1536
oxford university	MS_Selden_superius_56.xml	ar	16	1573	1573
oxford university	MS_Selden_superius_63.xml	ar	16	1515	1515
oxford university	MS_Selden_superius_65.xml	ar	16	1599	1599
oxford university	MS_Selden_superius_73.xml	ar	16	1598	1598
oxford university	MS_Selden_superius_82-star.xml	ar	16	1510	1510
oxford university	MS_Selden_superius_97.xml	ar	16	1574	1574
oxford university	MS_S_Digby_Or_8.xml	ar	16	1500	1600
oxford university	MS_Thurston_29.xml	ar	16	1543	1543
oxford university	MS_Thurston_33.xml	ar	16	1538	1538
oxford university	MS_Thurston_7.xml	ar	16	1516	1516
oxford university	MS_Turk_d_2.xml	ar	16	1500	1600
oxford university	MS_Turk_d_41.xml	ar	16	1547	1547
oxford university	MS_Turk_d_44.xml	ar	16		1539
oxford university	MS_Turk_e_75.xml	ar	16	1570	1570
oxford university	MS_Turk_e_79.xml	ar	16	1580	1580
oxford university	MS_Elliott_127.xml	chg	16	1581	1581
oxford university	MS_Elliott_318.xml	chg	16	1553	1553
oxford university	MS_Elliott_340.xml	chg	16	1553	1553
oxford university	MS_Arch_Seld_A_39.xml	fa	16	1593	1593
oxford university	MS_Bodl_Or_120.xml	fa	16	1577	1577
oxford university	MS_Bodl_Or_156.xml	fa	16	1524	1524
oxford university	MS_Bodl_Or_759.xml	fa	16	1562	1562
oxford university	MS_Canonici_Or_122.xml	fa	16	1500	1600
oxford university	MS_Douce_348.xml	fa	16	1572	1573
oxford university	MS_Elliott_125.xml	fa	16	1558	1558
oxford university	MS_Elliott_147.xml	fa	16	1587	1587
oxford university	MS_Elliott_149.xml	fa	16	1550	1550
oxford university	MS_Elliott_161.xml	fa	16	1540	1540
oxford university	MS_Elliott_186.xml	fa	16	1565	1565
oxford university	MS_Elliott_192.xml	fa	16	1501	1501
